nohup: ignoring input
=================================================================
==================== PARAMETER CONFIGURATION ====================
=================================================================
model=LeNet5_Original (rotated)
criterion=CrossEntropy
C=64
lr=0.001
lambda_reg=0.0002
alpha=0.6
[T1=lambda_reg*alpha=0.00012]
[T2=lambda_reg*(1-alpha)=8e-05]
subgradient_step=100000.0
w0=-0.031
r=2
bucket_zero=32
BestQuantization_target_acc=99.8
final_target_acc=99.7
target_zstd_ratio=0.0179
min_xi=0
max_xi=1
upper_c=1663370
lower_c=0.01
c1=10
c2=1000
first_best_indices=20
accuracy_tollerance=0.2
zeta=50000
l=0.5
n_epochs=100
max_iterations=15
train_optimizer=ADAM
entropy_optimizer=FISTA
pruning=Y
QuantizationType=center
sparsity_threshold=0.001
------------------------------------------------------------
delta = 7.1
Epoch 1: A_NQ = 94.41, H_NQ = 981900, A_Q = 93.32, H_Q = 53223, zstd_ratio = 3.51%, sparse_ratio = 2.73%, sparsity = 87.27% , sparse_accuracy = 93.31, training_time = 1054s
Epoch 22: A_NQ = 98.38, H_NQ = 981890, A_Q = 98.03, H_Q = 25403, zstd_ratio = 1.84%, sparse_ratio = 1.36%, sparsity = 95.69% , sparse_accuracy = 97.99, training_time = 531s
Epoch 23: A_NQ = 98.52, H_NQ = 981730, A_Q = 98.42, H_Q = 25054, zstd_ratio = 1.85%, sparse_ratio = 1.35%, sparsity = 95.78% , sparse_accuracy = 98.37, training_time = 513s
Epoch 24: A_NQ = 98.67, H_NQ = 981896, A_Q = 98.58, H_Q = 25827, zstd_ratio = 1.88%, sparse_ratio = 1.39%, sparsity = 95.59% , sparse_accuracy = 98.56, training_time = 516s
Epoch 25: A_NQ = 97.97, H_NQ = 981898, A_Q = 97.91, H_Q = 24504, zstd_ratio = 1.81%, sparse_ratio = 1.33%, sparsity = 95.91% , sparse_accuracy = 97.92, training_time = 461s
Epoch 26: A_NQ = 98.17, H_NQ = 981900, A_Q = 98.52, H_Q = 23982, zstd_ratio = 1.78%, sparse_ratio = 1.31%, sparsity = 96.03% , sparse_accuracy = 98.51, training_time = 710s
Epoch 27: A_NQ = 98.51, H_NQ = 981832, A_Q = 98.58, H_Q = 24548, zstd_ratio = 1.80%, sparse_ratio = 1.33%, sparsity = 95.90% , sparse_accuracy = 98.56, training_time = 534s
Epoch 28: A_NQ = 98.63, H_NQ = 981623, A_Q = 98.64, H_Q = 24310, zstd_ratio = 1.79%, sparse_ratio = 1.32%, sparsity = 95.96% , sparse_accuracy = 98.63, training_time = 501s
Epoch 29: A_NQ = 98.48, H_NQ = 981854, A_Q = 98.33, H_Q = 23880, zstd_ratio = 1.77%, sparse_ratio = 1.29%, sparsity = 96.04% , sparse_accuracy = 98.35, training_time = 454s
Epoch 30: A_NQ = 98.5, H_NQ = 981873, A_Q = 98.37, H_Q = 23170, zstd_ratio = 1.73%, sparse_ratio = 1.26%, sparsity = 96.20% , sparse_accuracy = 98.37, training_time = 710s
Epoch 31: A_NQ = 98.53, H_NQ = 981868, A_Q = 98.56, H_Q = 23726, zstd_ratio = 1.74%, sparse_ratio = 1.29%, sparsity = 96.07% , sparse_accuracy = 98.56, training_time = 554s
Epoch 32: A_NQ = 98.26, H_NQ = 981897, A_Q = 98.47, H_Q = 23574, zstd_ratio = 1.73%, sparse_ratio = 1.28%, sparsity = 96.10% , sparse_accuracy = 98.46, training_time = 543s
Epoch 33: A_NQ = 98.02, H_NQ = 981872, A_Q = 97.86, H_Q = 24381, zstd_ratio = 1.79%, sparse_ratio = 1.31%, sparsity = 95.91% , sparse_accuracy = 97.88, training_time = 513s
Epoch 34: A_NQ = 98.22, H_NQ = 981589, A_Q = 97.91, H_Q = 23841, zstd_ratio = 1.76%, sparse_ratio = 1.29%, sparsity = 96.04% , sparse_accuracy = 97.9, training_time = 551s
Epoch 35: A_NQ = 98.15, H_NQ = 981898, A_Q = 98.48, H_Q = 23347, zstd_ratio = 1.71%, sparse_ratio = 1.26%, sparsity = 96.16% , sparse_accuracy = 98.47, training_time = 508s
Epoch 36: A_NQ = 98.44, H_NQ = 981890, A_Q = 98.58, H_Q = 23568, zstd_ratio = 1.74%, sparse_ratio = 1.28%, sparsity = 96.11% , sparse_accuracy = 98.57, training_time = 591s
Epoch 37: A_NQ = 97.92, H_NQ = 981876, A_Q = 98.08, H_Q = 23307, zstd_ratio = 1.71%, sparse_ratio = 1.25%, sparsity = 96.15% , sparse_accuracy = 98.08, training_time = 454s
Epoch 38: A_NQ = 98.67, H_NQ = 981786, A_Q = 98.51, H_Q = 22918, zstd_ratio = 1.70%, sparse_ratio = 1.25%, sparsity = 96.25% , sparse_accuracy = 98.49, training_time = 458s
Epoch 39: A_NQ = 98.48, H_NQ = 981904, A_Q = 98.27, H_Q = 23794, zstd_ratio = 1.74%, sparse_ratio = 1.28%, sparsity = 96.06% , sparse_accuracy = 98.26, training_time = 456s
Epoch 40: A_NQ = 98.33, H_NQ = 981892, A_Q = 98.23, H_Q = 22643, zstd_ratio = 1.70%, sparse_ratio = 1.23%, sparsity = 96.32% , sparse_accuracy = 98.22, training_time = 458s
Epoch 41: A_NQ = 98.42, H_NQ = 981726, A_Q = 97.94, H_Q = 22824, zstd_ratio = 1.70%, sparse_ratio = 1.24%, sparsity = 96.27% , sparse_accuracy = 97.91, training_time = 453s
Epoch 42: A_NQ = 98.53, H_NQ = 981894, A_Q = 97.9, H_Q = 22986, zstd_ratio = 1.70%, sparse_ratio = 1.24%, sparsity = 96.23% , sparse_accuracy = 97.89, training_time = 457s
Epoch 43: A_NQ = 98.45, H_NQ = 981888, A_Q = 98.45, H_Q = 22649, zstd_ratio = 1.69%, sparse_ratio = 1.23%, sparsity = 96.31% , sparse_accuracy = 98.47, training_time = 460s
Epoch 44: A_NQ = 98.55, H_NQ = 981792, A_Q = 98.72, H_Q = 22819, zstd_ratio = 1.68%, sparse_ratio = 1.24%, sparsity = 96.26% , sparse_accuracy = 98.72, training_time = 455s
Epoch 45: A_NQ = 98.54, H_NQ = 981878, A_Q = 98.61, H_Q = 22890, zstd_ratio = 1.68%, sparse_ratio = 1.24%, sparsity = 96.25% , sparse_accuracy = 98.6, training_time = 456s
Epoch 46: A_NQ = 98.58, H_NQ = 981888, A_Q = 98.37, H_Q = 23301, zstd_ratio = 1.71%, sparse_ratio = 1.26%, sparsity = 96.15% , sparse_accuracy = 98.36, training_time = 458s
Epoch 47: A_NQ = 98.64, H_NQ = 981824, A_Q = 98.38, H_Q = 22916, zstd_ratio = 1.70%, sparse_ratio = 1.25%, sparsity = 96.24% , sparse_accuracy = 98.37, training_time = 462s
Epoch 48: A_NQ = 98.43, H_NQ = 981890, A_Q = 98.41, H_Q = 22737, zstd_ratio = 1.67%, sparse_ratio = 1.24%, sparsity = 96.27% , sparse_accuracy = 98.44, training_time = 459s
Epoch 49: A_NQ = 98.62, H_NQ = 981784, A_Q = 98.72, H_Q = 22768, zstd_ratio = 1.68%, sparse_ratio = 1.23%, sparsity = 96.27% , sparse_accuracy = 98.72, training_time = 457s
Epoch 50: A_NQ = 98.5, H_NQ = 981892, A_Q = 98.49, H_Q = 22898, zstd_ratio = 1.68%, sparse_ratio = 1.24%, sparsity = 96.23% , sparse_accuracy = 98.48, training_time = 456s
Epoch 51: A_NQ = 98.27, H_NQ = 981703, A_Q = 98.19, H_Q = 22664, zstd_ratio = 1.67%, sparse_ratio = 1.22%, sparsity = 96.28% , sparse_accuracy = 98.16, training_time = 460s
Epoch 52: A_NQ = 98.26, H_NQ = 981822, A_Q = 98.49, H_Q = 22542, zstd_ratio = 1.68%, sparse_ratio = 1.23%, sparsity = 96.31% , sparse_accuracy = 98.46, training_time = 460s
Epoch 53: A_NQ = 98.65, H_NQ = 981894, A_Q = 98.4, H_Q = 23016, zstd_ratio = 1.71%, sparse_ratio = 1.24%, sparsity = 96.20% , sparse_accuracy = 98.4, training_time = 460s
Epoch 54: A_NQ = 98.44, H_NQ = 981834, A_Q = 98.63, H_Q = 23454, zstd_ratio = 1.72%, sparse_ratio = 1.26%, sparsity = 96.10% , sparse_accuracy = 98.64, training_time = 458s
Epoch 55: A_NQ = 98.5, H_NQ = 981888, A_Q = 98.58, H_Q = 22951, zstd_ratio = 1.69%, sparse_ratio = 1.24%, sparsity = 96.22% , sparse_accuracy = 98.59, training_time = 463s
Epoch 56: A_NQ = 98.7, H_NQ = 981699, A_Q = 98.71, H_Q = 22366, zstd_ratio = 1.66%, sparse_ratio = 1.21%, sparsity = 96.35% , sparse_accuracy = 98.71, training_time = 456s
Epoch 57: A_NQ = 98.51, H_NQ = 981874, A_Q = 98.45, H_Q = 23028, zstd_ratio = 1.67%, sparse_ratio = 1.24%, sparsity = 96.20% , sparse_accuracy = 98.45, training_time = 635s
Epoch 58: A_NQ = 98.33, H_NQ = 981894, A_Q = 98.4, H_Q = 22505, zstd_ratio = 1.66%, sparse_ratio = 1.21%, sparsity = 96.32% , sparse_accuracy = 98.41, training_time = 748s
Epoch 59: A_NQ = 98.56, H_NQ = 981824, A_Q = 98.39, H_Q = 22805, zstd_ratio = 1.67%, sparse_ratio = 1.22%, sparsity = 96.24% , sparse_accuracy = 98.38, training_time = 805s
Epoch 60: A_NQ = 98.27, H_NQ = 981902, A_Q = 98.44, H_Q = 22341, zstd_ratio = 1.64%, sparse_ratio = 1.21%, sparsity = 96.35% , sparse_accuracy = 98.45, training_time = 456s
Epoch 61: A_NQ = 98.83, H_NQ = 981904, A_Q = 98.66, H_Q = 23510, zstd_ratio = 1.68%, sparse_ratio = 1.24%, sparsity = 96.07% , sparse_accuracy = 98.68, training_time = 489s
Epoch 62: A_NQ = 98.6, H_NQ = 981876, A_Q = 98.74, H_Q = 22341, zstd_ratio = 1.64%, sparse_ratio = 1.21%, sparsity = 96.35% , sparse_accuracy = 98.74, training_time = 477s
Epoch 63: A_NQ = 98.85, H_NQ = 981860, A_Q = 98.76, H_Q = 21953, zstd_ratio = 1.62%, sparse_ratio = 1.19%, sparsity = 96.45% , sparse_accuracy = 98.75, training_time = 477s
Epoch 64: A_NQ = 98.36, H_NQ = 981892, A_Q = 98.52, H_Q = 23027, zstd_ratio = 1.67%, sparse_ratio = 1.23%, sparsity = 96.18% , sparse_accuracy = 98.52, training_time = 466s
Epoch 65: A_NQ = 98.43, H_NQ = 981900, A_Q = 98.63, H_Q = 22292, zstd_ratio = 1.64%, sparse_ratio = 1.20%, sparsity = 96.36% , sparse_accuracy = 98.58, training_time = 464s
Epoch 66: A_NQ = 98.56, H_NQ = 981888, A_Q = 98.8, H_Q = 21722, zstd_ratio = 1.60%, sparse_ratio = 1.17%, sparsity = 96.48% , sparse_accuracy = 98.8, training_time = 462s
Epoch 67: A_NQ = 97.61, H_NQ = 981890, A_Q = 98.05, H_Q = 22104, zstd_ratio = 1.63%, sparse_ratio = 1.19%, sparsity = 96.39% , sparse_accuracy = 98.03, training_time = 463s
Epoch 68: A_NQ = 98.59, H_NQ = 981822, A_Q = 98.7, H_Q = 21728, zstd_ratio = 1.62%, sparse_ratio = 1.17%, sparsity = 96.48% , sparse_accuracy = 98.71, training_time = 460s
Epoch 69: A_NQ = 98.75, H_NQ = 981840, A_Q = 98.65, H_Q = 21886, zstd_ratio = 1.61%, sparse_ratio = 1.18%, sparsity = 96.45% , sparse_accuracy = 98.65, training_time = 507s
Epoch 70: A_NQ = 98.01, H_NQ = 981880, A_Q = 98.45, H_Q = 21639, zstd_ratio = 1.62%, sparse_ratio = 1.17%, sparsity = 96.50% , sparse_accuracy = 98.44, training_time = 492s
Epoch 71: A_NQ = 98.52, H_NQ = 981888, A_Q = 98.09, H_Q = 21587, zstd_ratio = 1.59%, sparse_ratio = 1.17%, sparsity = 96.51% , sparse_accuracy = 98.11, training_time = 512s
Epoch 72: A_NQ = 98.75, H_NQ = 981858, A_Q = 98.6, H_Q = 21909, zstd_ratio = 1.61%, sparse_ratio = 1.18%, sparsity = 96.43% , sparse_accuracy = 98.6, training_time = 474s
Epoch 73: A_NQ = 98.69, H_NQ = 981892, A_Q = 98.78, H_Q = 21822, zstd_ratio = 1.61%, sparse_ratio = 1.18%, sparsity = 96.45% , sparse_accuracy = 98.75, training_time = 463s
Epoch 74: A_NQ = 97.34, H_NQ = 981880, A_Q = 98.32, H_Q = 22172, zstd_ratio = 1.61%, sparse_ratio = 1.18%, sparsity = 96.37% , sparse_accuracy = 98.32, training_time = 463s
Epoch 75: A_NQ = 98.73, H_NQ = 981906, A_Q = 98.7, H_Q = 21543, zstd_ratio = 1.60%, sparse_ratio = 1.17%, sparsity = 96.52% , sparse_accuracy = 98.67, training_time = 520s
Epoch 76: A_NQ = 98.29, H_NQ = 981886, A_Q = 98.39, H_Q = 22833, zstd_ratio = 1.65%, sparse_ratio = 1.22%, sparsity = 96.21% , sparse_accuracy = 98.37, training_time = 454s
Epoch 77: A_NQ = 98.46, H_NQ = 981863, A_Q = 98.07, H_Q = 21564, zstd_ratio = 1.59%, sparse_ratio = 1.17%, sparsity = 96.51% , sparse_accuracy = 98.08, training_time = 457s
Epoch 78: A_NQ = 98.66, H_NQ = 981868, A_Q = 98.7, H_Q = 22151, zstd_ratio = 1.62%, sparse_ratio = 1.18%, sparsity = 96.37% , sparse_accuracy = 98.72, training_time = 465s
Epoch 79: A_NQ = 98.72, H_NQ = 981838, A_Q = 98.8, H_Q = 21211, zstd_ratio = 1.57%, sparse_ratio = 1.15%, sparsity = 96.60% , sparse_accuracy = 98.78, training_time = 468s
Epoch 80: A_NQ = 98.66, H_NQ = 981868, A_Q = 98.51, H_Q = 22225, zstd_ratio = 1.62%, sparse_ratio = 1.20%, sparsity = 96.36% , sparse_accuracy = 98.47, training_time = 466s
Epoch 81: A_NQ = 98.67, H_NQ = 981835, A_Q = 98.61, H_Q = 22398, zstd_ratio = 1.61%, sparse_ratio = 1.19%, sparsity = 96.32% , sparse_accuracy = 98.62, training_time = 464s
Epoch 82: A_NQ = 98.33, H_NQ = 981888, A_Q = 98.15, H_Q = 21572, zstd_ratio = 1.60%, sparse_ratio = 1.16%, sparsity = 96.51% , sparse_accuracy = 98.1, training_time = 465s
Epoch 83: A_NQ = 98.71, H_NQ = 981868, A_Q = 98.62, H_Q = 20784, zstd_ratio = 1.55%, sparse_ratio = 1.13%, sparsity = 96.67% , sparse_accuracy = 98.62, training_time = 467s
Epoch 84: A_NQ = 98.5, H_NQ = 981865, A_Q = 98.6, H_Q = 21058, zstd_ratio = 1.56%, sparse_ratio = 1.14%, sparsity = 96.62% , sparse_accuracy = 98.6, training_time = 465s
Epoch 85: A_NQ = 98.61, H_NQ = 981870, A_Q = 98.51, H_Q = 21189, zstd_ratio = 1.56%, sparse_ratio = 1.15%, sparsity = 96.58% , sparse_accuracy = 98.5, training_time = 463s
Epoch 86: A_NQ = 98.55, H_NQ = 981866, A_Q = 98.32, H_Q = 21616, zstd_ratio = 1.58%, sparse_ratio = 1.17%, sparsity = 96.49% , sparse_accuracy = 98.29, training_time = 464s
Epoch 87: A_NQ = 98.7, H_NQ = 981824, A_Q = 98.86, H_Q = 20864, zstd_ratio = 1.55%, sparse_ratio = 1.14%, sparsity = 96.66% , sparse_accuracy = 98.86, training_time = 463s
Epoch 88: A_NQ = 98.66, H_NQ = 981902, A_Q = 98.82, H_Q = 21066, zstd_ratio = 1.54%, sparse_ratio = 1.14%, sparsity = 96.60% , sparse_accuracy = 98.79, training_time = 459s
Epoch 89: A_NQ = 98.89, H_NQ = 981868, A_Q = 98.71, H_Q = 21170, zstd_ratio = 1.55%, sparse_ratio = 1.14%, sparsity = 96.58% , sparse_accuracy = 98.74, training_time = 459s
Epoch 90: A_NQ = 98.87, H_NQ = 981908, A_Q = 98.64, H_Q = 21072, zstd_ratio = 1.56%, sparse_ratio = 1.13%, sparsity = 96.61% , sparse_accuracy = 98.61, training_time = 461s
Epoch 91: A_NQ = 98.98, H_NQ = 981866, A_Q = 98.89, H_Q = 20725, zstd_ratio = 1.52%, sparse_ratio = 1.12%, sparsity = 96.67% , sparse_accuracy = 98.86, training_time = 458s
Epoch 92: A_NQ = 98.77, H_NQ = 981802, A_Q = 98.73, H_Q = 20806, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.66% , sparse_accuracy = 98.72, training_time = 456s
Epoch 93: A_NQ = 98.77, H_NQ = 981766, A_Q = 98.6, H_Q = 20570, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.72% , sparse_accuracy = 98.6, training_time = 454s
Epoch 94: A_NQ = 98.65, H_NQ = 981872, A_Q = 98.85, H_Q = 21511, zstd_ratio = 1.58%, sparse_ratio = 1.16%, sparsity = 96.49% , sparse_accuracy = 98.86, training_time = 457s
Epoch 95: A_NQ = 98.69, H_NQ = 981846, A_Q = 98.68, H_Q = 21560, zstd_ratio = 1.57%, sparse_ratio = 1.16%, sparsity = 96.50% , sparse_accuracy = 98.66, training_time = 454s
Epoch 96: A_NQ = 98.7, H_NQ = 981830, A_Q = 98.86, H_Q = 21432, zstd_ratio = 1.58%, sparse_ratio = 1.15%, sparsity = 96.52% , sparse_accuracy = 98.85, training_time = 453s
Epoch 97: A_NQ = 98.19, H_NQ = 981834, A_Q = 98.38, H_Q = 21331, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.54% , sparse_accuracy = 98.37, training_time = 452s
Epoch 98: A_NQ = 98.47, H_NQ = 981756, A_Q = 98.43, H_Q = 20644, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.68% , sparse_accuracy = 98.44, training_time = 455s
Epoch 99: A_NQ = 98.5, H_NQ = 981870, A_Q = 98.69, H_Q = 20704, zstd_ratio = 1.53%, sparse_ratio = 1.12%, sparsity = 96.68% , sparse_accuracy = 98.67, training_time = 456s
Epoch 100: A_NQ = 98.36, H_NQ = 981892, A_Q = 97.78, H_Q = 20839, zstd_ratio = 1.54%, sparse_ratio = 1.13%, sparsity = 96.65% , sparse_accuracy = 97.8, training_time = 456s
------------------------------------------------------------
delta = 6.4
Epoch 1: A_NQ = 95.64, H_NQ = 981914, A_Q = 94.96, H_Q = 58214, zstd_ratio = 3.81%, sparse_ratio = 2.99%, sparsity = 85.72% , sparse_accuracy = 94.94, training_time = 875s
Epoch 2: A_NQ = 97.58, H_NQ = 981864, A_Q = 96.99, H_Q = 46445, zstd_ratio = 3.13%, sparse_ratio = 2.41%, sparsity = 90.02% , sparse_accuracy = 97.05, training_time = 700s
Epoch 3: A_NQ = 97.87, H_NQ = 981926, A_Q = 97.46, H_Q = 40397, zstd_ratio = 2.77%, sparse_ratio = 2.11%, sparsity = 91.90% , sparse_accuracy = 97.44, training_time = 679s
Epoch 4: A_NQ = 96.7, H_NQ = 981898, A_Q = 96.69, H_Q = 35886, zstd_ratio = 2.45%, sparse_ratio = 1.86%, sparsity = 93.16% , sparse_accuracy = 96.7, training_time = 608s
Epoch 5: A_NQ = 97.58, H_NQ = 981904, A_Q = 97.53, H_Q = 33546, zstd_ratio = 2.30%, sparse_ratio = 1.74%, sparsity = 93.81% , sparse_accuracy = 97.53, training_time = 764s
Epoch 6: A_NQ = 97.82, H_NQ = 981908, A_Q = 97.81, H_Q = 32094, zstd_ratio = 2.23%, sparse_ratio = 1.68%, sparsity = 94.18% , sparse_accuracy = 97.78, training_time = 807s
Epoch 7: A_NQ = 98.2, H_NQ = 981898, A_Q = 98.17, H_Q = 30967, zstd_ratio = 2.17%, sparse_ratio = 1.63%, sparsity = 94.47% , sparse_accuracy = 98.18, training_time = 848s
Epoch 8: A_NQ = 97.82, H_NQ = 981916, A_Q = 97.88, H_Q = 30601, zstd_ratio = 2.16%, sparse_ratio = 1.61%, sparsity = 94.57% , sparse_accuracy = 97.88, training_time = 460s
Epoch 9: A_NQ = 98.3, H_NQ = 981762, A_Q = 98.45, H_Q = 29114, zstd_ratio = 2.08%, sparse_ratio = 1.55%, sparsity = 94.92% , sparse_accuracy = 98.44, training_time = 472s
Epoch 10: A_NQ = 98.4, H_NQ = 981912, A_Q = 98.45, H_Q = 27549, zstd_ratio = 1.98%, sparse_ratio = 1.48%, sparsity = 95.29% , sparse_accuracy = 98.48, training_time = 469s
Epoch 11: A_NQ = 98.05, H_NQ = 981806, A_Q = 98.67, H_Q = 27155, zstd_ratio = 1.96%, sparse_ratio = 1.46%, sparsity = 95.38% , sparse_accuracy = 98.63, training_time = 534s
Epoch 12: A_NQ = 98.12, H_NQ = 981896, A_Q = 98.35, H_Q = 26387, zstd_ratio = 1.93%, sparse_ratio = 1.43%, sparsity = 95.55% , sparse_accuracy = 98.33, training_time = 473s
Epoch 13: A_NQ = 98.07, H_NQ = 981894, A_Q = 98.44, H_Q = 25842, zstd_ratio = 1.91%, sparse_ratio = 1.40%, sparsity = 95.67% , sparse_accuracy = 98.44, training_time = 472s
Epoch 14: A_NQ = 98.4, H_NQ = 981914, A_Q = 98.43, H_Q = 25580, zstd_ratio = 1.90%, sparse_ratio = 1.39%, sparsity = 95.73% , sparse_accuracy = 98.45, training_time = 455s
Epoch 15: A_NQ = 98.45, H_NQ = 981886, A_Q = 98.77, H_Q = 25310, zstd_ratio = 1.88%, sparse_ratio = 1.38%, sparsity = 95.78% , sparse_accuracy = 98.73, training_time = 514s
Epoch 16: A_NQ = 98.32, H_NQ = 981906, A_Q = 98.49, H_Q = 25024, zstd_ratio = 1.85%, sparse_ratio = 1.37%, sparsity = 95.84% , sparse_accuracy = 98.48, training_time = 473s
Epoch 17: A_NQ = 98.4, H_NQ = 981896, A_Q = 98.39, H_Q = 24383, zstd_ratio = 1.82%, sparse_ratio = 1.32%, sparsity = 95.99% , sparse_accuracy = 98.4, training_time = 465s
Epoch 18: A_NQ = 97.89, H_NQ = 981886, A_Q = 98.33, H_Q = 24176, zstd_ratio = 1.80%, sparse_ratio = 1.31%, sparsity = 96.02% , sparse_accuracy = 98.33, training_time = 469s
Epoch 19: A_NQ = 98.43, H_NQ = 981860, A_Q = 98.51, H_Q = 23761, zstd_ratio = 1.77%, sparse_ratio = 1.30%, sparsity = 96.12% , sparse_accuracy = 98.49, training_time = 472s
Epoch 20: A_NQ = 98.44, H_NQ = 981652, A_Q = 98.72, H_Q = 23070, zstd_ratio = 1.74%, sparse_ratio = 1.27%, sparsity = 96.26% , sparse_accuracy = 98.68, training_time = 479s
Epoch 21: A_NQ = 98.03, H_NQ = 981826, A_Q = 98.72, H_Q = 23220, zstd_ratio = 1.76%, sparse_ratio = 1.27%, sparsity = 96.22% , sparse_accuracy = 98.71, training_time = 481s
Epoch 22: A_NQ = 98.48, H_NQ = 981835, A_Q = 98.54, H_Q = 23021, zstd_ratio = 1.73%, sparse_ratio = 1.26%, sparsity = 96.27% , sparse_accuracy = 98.54, training_time = 465s
Epoch 23: A_NQ = 98.47, H_NQ = 981876, A_Q = 98.75, H_Q = 22195, zstd_ratio = 1.69%, sparse_ratio = 1.23%, sparsity = 96.45% , sparse_accuracy = 98.73, training_time = 464s
Epoch 24: A_NQ = 98.61, H_NQ = 981848, A_Q = 98.6, H_Q = 21926, zstd_ratio = 1.65%, sparse_ratio = 1.20%, sparsity = 96.49% , sparse_accuracy = 98.59, training_time = 463s
Epoch 25: A_NQ = 98.52, H_NQ = 981826, A_Q = 98.46, H_Q = 22387, zstd_ratio = 1.68%, sparse_ratio = 1.23%, sparsity = 96.39% , sparse_accuracy = 98.45, training_time = 463s
Epoch 26: A_NQ = 98.68, H_NQ = 981884, A_Q = 98.54, H_Q = 22103, zstd_ratio = 1.67%, sparse_ratio = 1.21%, sparsity = 96.45% , sparse_accuracy = 98.56, training_time = 473s
Epoch 27: A_NQ = 98.59, H_NQ = 981882, A_Q = 98.66, H_Q = 21551, zstd_ratio = 1.64%, sparse_ratio = 1.18%, sparsity = 96.58% , sparse_accuracy = 98.66, training_time = 477s
Epoch 28: A_NQ = 98.65, H_NQ = 981892, A_Q = 98.69, H_Q = 21230, zstd_ratio = 1.61%, sparse_ratio = 1.17%, sparsity = 96.64% , sparse_accuracy = 98.7, training_time = 471s
Epoch 29: A_NQ = 98.42, H_NQ = 981825, A_Q = 98.37, H_Q = 21594, zstd_ratio = 1.63%, sparse_ratio = 1.18%, sparsity = 96.56% , sparse_accuracy = 98.34, training_time = 474s
Epoch 30: A_NQ = 98.72, H_NQ = 981798, A_Q = 98.77, H_Q = 20807, zstd_ratio = 1.56%, sparse_ratio = 1.14%, sparsity = 96.73% , sparse_accuracy = 98.8, training_time = 471s
Epoch 31: A_NQ = 98.24, H_NQ = 981840, A_Q = 98.45, H_Q = 20999, zstd_ratio = 1.59%, sparse_ratio = 1.16%, sparsity = 96.68% , sparse_accuracy = 98.49, training_time = 472s
Epoch 32: A_NQ = 98.67, H_NQ = 981904, A_Q = 98.53, H_Q = 20794, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.72% , sparse_accuracy = 98.57, training_time = 473s
Epoch 33: A_NQ = 98.48, H_NQ = 981864, A_Q = 98.7, H_Q = 21112, zstd_ratio = 1.57%, sparse_ratio = 1.15%, sparsity = 96.65% , sparse_accuracy = 98.68, training_time = 477s
Epoch 34: A_NQ = 98.34, H_NQ = 981882, A_Q = 98.72, H_Q = 20820, zstd_ratio = 1.58%, sparse_ratio = 1.14%, sparsity = 96.71% , sparse_accuracy = 98.73, training_time = 482s
Epoch 35: A_NQ = 98.46, H_NQ = 981867, A_Q = 98.7, H_Q = 20045, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.88% , sparse_accuracy = 98.71, training_time = 486s
Epoch 36: A_NQ = 98.3, H_NQ = 981860, A_Q = 98.64, H_Q = 20182, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.84% , sparse_accuracy = 98.65, training_time = 467s
Epoch 37: A_NQ = 98.36, H_NQ = 981844, A_Q = 98.44, H_Q = 20223, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.84% , sparse_accuracy = 98.42, training_time = 460s
Epoch 38: A_NQ = 98.74, H_NQ = 981888, A_Q = 98.83, H_Q = 20230, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.83% , sparse_accuracy = 98.86, training_time = 488s
Epoch 39: A_NQ = 98.54, H_NQ = 981884, A_Q = 98.8, H_Q = 20214, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.83% , sparse_accuracy = 98.79, training_time = 1084s
Epoch 40: A_NQ = 98.41, H_NQ = 981912, A_Q = 98.64, H_Q = 19448, zstd_ratio = 1.49%, sparse_ratio = 1.07%, sparsity = 97.00% , sparse_accuracy = 98.66, training_time = 1045s
Epoch 41: A_NQ = 98.53, H_NQ = 981874, A_Q = 98.68, H_Q = 20234, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.83% , sparse_accuracy = 98.69, training_time = 1080s
Epoch 42: A_NQ = 98.38, H_NQ = 981884, A_Q = 98.54, H_Q = 20301, zstd_ratio = 1.54%, sparse_ratio = 1.11%, sparsity = 96.81% , sparse_accuracy = 98.53, training_time = 1065s
Epoch 43: A_NQ = 98.62, H_NQ = 981888, A_Q = 98.89, H_Q = 20088, zstd_ratio = 1.53%, sparse_ratio = 1.10%, sparsity = 96.86% , sparse_accuracy = 98.88, training_time = 468s
Epoch 44: A_NQ = 98.75, H_NQ = 981882, A_Q = 98.82, H_Q = 20011, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.87% , sparse_accuracy = 98.79, training_time = 531s
Epoch 45: A_NQ = 98.66, H_NQ = 981832, A_Q = 98.49, H_Q = 20156, zstd_ratio = 1.51%, sparse_ratio = 1.11%, sparsity = 96.84% , sparse_accuracy = 98.5, training_time = 551s
